,contestId,handle,rank,oldRating,newRating,startTimeSeconds,acceptance_rate,avg_rating,dp,divide and conquer,two pointers,binary search,dfs and similar,dsu,games,sortings,graphs,data structures,brute force,schedules,probabilities,strings,chinese remainder theorem,geometry,bitmasks,implementation,matrices,trees,combinatorics,number theory,constructive algorithms,ternary search,interactive,greedy,shortest paths,math,hashing,flows,string suffix structures,graph matchings,fft,2-sat,*special,meet-in-the-middle,expression parsing,changeRating,date
1103,2001.0,venkataakhil_b190157cs,11875.0,1581.0,1461.0,1724164500.0,0.5384615384615384,1133.1168831168832,13.0,0.0,11.0,17.0,5.0,1.0,4.0,20.0,4.0,12.0,30.0,0.0,0.0,16.0,0.0,4.0,9.0,46.0,1.0,3.0,7.0,14.0,38.0,1.0,3.0,79.0,2.0,82.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-120.0,2024-08-20 14:35:00
5570,2001.0,limabeans,526.0,1727.0,1805.0,1724164500.0,0.4977807003123459,1615.8368026644464,1340.0,133.0,420.0,824.0,548.0,206.0,137.0,812.0,587.0,1087.0,1117.0,3.0,78.0,505.0,9.0,122.0,367.0,1806.0,60.0,405.0,380.0,582.0,1215.0,37.0,113.0,2212.0,144.0,2011.0,96.0,35.0,32.0,32.0,20.0,15.0,37.0,17.0,5.0,78.0,2024-08-20 14:35:00
291,2001.0,TypeYippie,699.0,1942.0,1944.0,1724164500.0,0.425287356321839,1341.9512195121952,119.0,15.0,51.0,64.0,42.0,27.0,22.0,88.0,40.0,89.0,118.0,0.0,4.0,56.0,1.0,11.0,32.0,174.0,3.0,33.0,33.0,58.0,161.0,3.0,6.0,283.0,8.0,272.0,9.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,0.0,2.0,2024-08-20 14:35:00
7660,2001.0,ilefbenrahma,6751.0,1466.0,1424.0,1724164500.0,0.249067431850789,1276.3990267639904,118.0,13.0,55.0,94.0,84.0,57.0,15.0,121.0,77.0,99.0,149.0,6.0,8.0,87.0,5.0,22.0,52.0,304.0,8.0,39.0,42.0,85.0,157.0,4.0,16.0,288.0,26.0,285.0,21.0,5.0,1.0,7.0,1.0,8.0,9.0,9.0,6.0,-42.0,2024-08-20 14:35:00
1263,2001.0,sury666,7954.0,973.0,1050.0,1724164500.0,0.4244306418219462,941.6666666666666,17.0,0.0,9.0,11.0,2.0,1.0,4.0,20.0,1.0,13.0,52.0,0.0,0.0,35.0,0.0,5.0,9.0,95.0,0.0,1.0,6.0,11.0,43.0,2.0,0.0,74.0,1.0,80.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,77.0,2024-08-20 14:35:00
7691,2001.0,dhruvpansuriya05,7954.0,1100.0,1137.0,1724164500.0,0.4382470119521912,1061.926605504587,26.0,0.0,23.0,18.0,3.0,0.0,9.0,41.0,2.0,23.0,50.0,0.0,1.0,27.0,0.0,4.0,9.0,86.0,1.0,1.0,11.0,19.0,34.0,1.0,1.0,98.0,1.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,37.0,2024-08-20 14:35:00
316,2001.0,JustAGhost23,1077.0,1389.0,1519.0,1724164500.0,0.5685210312075983,1113.4292565947242,46.0,5.0,30.0,43.0,4.0,8.0,12.0,55.0,5.0,41.0,82.0,0.0,1.0,51.0,0.0,9.0,32.0,157.0,0.0,5.0,20.0,32.0,86.0,0.0,1.0,178.0,4.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,130.0,2024-08-20 14:35:00
4526,2001.0,Rexxxxxxx,6412.0,1222.0,1248.0,1724164500.0,0.4796380090497738,1111.428571428571,16.0,0.0,7.0,10.0,3.0,1.0,4.0,13.0,2.0,9.0,18.0,0.0,0.0,12.0,0.0,4.0,6.0,38.0,0.0,2.0,4.0,11.0,27.0,0.0,0.0,50.0,0.0,52.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2024-08-20 14:35:00
6095,2001.0,P.Enis,13193.0,892.0,973.0,1724164500.0,0.3809523809523809,825.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2024-08-20 14:35:00
83,2001.0,dsogari,6672.0,1283.0,1288.0,1724164500.0,0.5417680454176804,1842.128935532234,254.0,85.0,128.0,108.0,65.0,24.0,11.0,139.0,41.0,259.0,225.0,0.0,0.0,80.0,11.0,42.0,22.0,165.0,44.0,34.0,82.0,83.0,86.0,3.0,13.0,293.0,5.0,260.0,37.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2024-08-20 14:35:00
4604,2001.0,hamo21,1932.0,2097.0,2002.0,1724164500.0,0.524390243902439,1427.1317829457364,28.0,9.0,4.0,18.0,12.0,1.0,10.0,13.0,8.0,14.0,43.0,0.0,1.0,11.0,0.0,2.0,16.0,36.0,0.0,9.0,14.0,10.0,41.0,1.0,3.0,74.0,4.0,57.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.0,2024-08-20 14:35:00
1055,2001.0,Anshu019,6246.0,1606.0,1538.0,1724164500.0,0.6,1172.7272727272727,9.0,0.0,8.0,8.0,3.0,1.0,4.0,13.0,5.0,8.0,24.0,0.0,0.0,6.0,0.0,2.0,5.0,19.0,0.0,5.0,6.0,10.0,29.0,2.0,1.0,41.0,1.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,2024-08-20 14:35:00
717,2001.0,awerty_noob,2135.0,1628.0,1640.0,1724164500.0,0.521497919556172,1390.033222591362,64.0,9.0,26.0,51.0,17.0,9.0,12.0,40.0,25.0,47.0,89.0,1.0,2.0,34.0,1.0,10.0,34.0,94.0,1.0,17.0,14.0,35.0,89.0,1.0,4.0,150.0,6.0,119.0,12.0,1.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,12.0,2024-08-20 14:35:00
3386,2001.0,Amirmohammad.B,2336.0,1456.0,1507.0,1724164500.0,0.3229951262738148,1167.9166666666667,116.0,4.0,36.0,93.0,61.0,20.0,13.0,89.0,50.0,52.0,119.0,0.0,11.0,64.0,0.0,6.0,26.0,301.0,3.0,33.0,22.0,60.0,81.0,3.0,1.0,222.0,25.0,247.0,4.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,51.0,2024-08-20 14:35:00
1489,2001.0,Linear_B,409.0,2028.0,2037.0,1724164500.0,0.599250936329588,1307.051282051282,27.0,7.0,13.0,20.0,11.0,4.0,7.0,16.0,14.0,27.0,51.0,0.0,0.0,14.0,0.0,5.0,16.0,53.0,0.0,13.0,8.0,20.0,42.0,0.0,4.0,84.0,3.0,67.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,2024-08-20 14:35:00
7407,2001.0,Yash_2310,5080.0,1368.0,1376.0,1724164500.0,0.5571847507331378,1021.1640211640212,24.0,0.0,9.0,15.0,3.0,0.0,11.0,28.0,3.0,13.0,39.0,0.0,0.0,19.0,0.0,5.0,10.0,67.0,1.0,1.0,3.0,14.0,51.0,3.0,2.0,109.0,2.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2024-08-20 14:35:00
4864,2001.0,piyush_pransukhka,210.0,1924.0,1997.0,1724164500.0,0.5611409866729016,1545.5298735281292,520.0,82.0,196.0,311.0,251.0,96.0,47.0,333.0,239.0,448.0,504.0,3.0,44.0,194.0,3.0,42.0,178.0,583.0,21.0,207.0,170.0,258.0,519.0,9.0,49.0,896.0,61.0,890.0,62.0,17.0,14.0,18.0,8.0,12.0,10.0,15.0,0.0,73.0,2024-08-20 14:35:00
3660,2001.0,Toufik,1608.0,1370.0,1476.0,1724164500.0,0.5866090712742981,1198.6567164179105,190.0,15.0,109.0,160.0,70.0,28.0,40.0,225.0,61.0,183.0,286.0,2.0,3.0,149.0,0.0,22.0,72.0,454.0,2.0,40.0,47.0,135.0,274.0,10.0,8.0,603.0,19.0,500.0,20.0,3.0,1.0,6.0,0.0,9.0,12.0,1.0,1.0,106.0,2024-08-20 14:35:00
811,2001.0,niranjanrajeev25,1932.0,1423.0,1499.0,1724164500.0,0.3856882959369315,1190.6940063091483,92.0,4.0,40.0,61.0,41.0,14.0,25.0,96.0,48.0,58.0,118.0,1.0,3.0,61.0,0.0,10.0,33.0,201.0,3.0,30.0,33.0,58.0,152.0,4.0,9.0,299.0,19.0,247.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,2024-08-20 14:35:00
2154,2001.0,err_NO,1583.0,1671.0,1693.0,1724164500.0,0.5527950310559007,1231.4606741573034,16.0,3.0,4.0,10.0,7.0,6.0,8.0,12.0,7.0,10.0,25.0,0.0,0.0,5.0,0.0,2.0,8.0,35.0,2.0,6.0,4.0,11.0,31.0,0.0,0.0,44.0,2.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,2024-08-20 14:35:00
2029,2001.0,prairie2022,165.0,2071.0,2116.0,1724164500.0,0.6506024096385542,1673.482428115016,75.0,22.0,27.0,49.0,31.0,15.0,15.0,59.0,27.0,70.0,69.0,0.0,5.0,25.0,1.0,8.0,35.0,78.0,5.0,37.0,32.0,36.0,92.0,1.0,4.0,151.0,7.0,152.0,8.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,2024-08-20 14:35:00
6158,2001.0,positive_deviation,68.0,2043.0,2139.0,1724164500.0,0.5660377358490566,1550.574712643678,25.0,5.0,7.0,17.0,8.0,4.0,5.0,12.0,9.0,16.0,33.0,0.0,1.0,6.0,0.0,1.0,11.0,30.0,0.0,8.0,3.0,5.0,22.0,1.0,1.0,48.0,4.0,27.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,96.0,2024-08-20 14:35:00
6631,2001.0,SOHAN__,8914.0,1256.0,1237.0,1724164500.0,0.3861920172599784,1362.290502793296,68.0,6.0,42.0,43.0,18.0,8.0,9.0,58.0,25.0,50.0,80.0,1.0,2.0,36.0,0.0,7.0,18.0,112.0,1.0,9.0,12.0,31.0,91.0,2.0,4.0,188.0,7.0,127.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,2024-08-20 14:35:00
6472,2001.0,Jin-Keeper,171.0,2075.0,2117.0,1724164500.0,0.3625977149729404,1483.2727272727273,137.0,16.0,45.0,97.0,47.0,29.0,25.0,107.0,48.0,123.0,133.0,2.0,4.0,50.0,0.0,8.0,54.0,153.0,2.0,46.0,47.0,55.0,137.0,4.0,8.0,275.0,24.0,243.0,17.0,4.0,8.0,5.0,0.0,1.0,6.0,1.0,0.0,42.0,2024-08-20 14:35:00
57,2001.0,MrBruceWayne,2538.0,1509.0,1540.0,1724164500.0,0.4526315789473684,1114.9812734082398,32.0,2.0,18.0,16.0,18.0,8.0,4.0,38.0,15.0,28.0,57.0,0.0,0.0,31.0,0.0,8.0,6.0,110.0,0.0,10.0,12.0,18.0,41.0,0.0,0.0,110.0,6.0,103.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,2024-08-20 14:35:00
5668,2001.0,failure_,1617.0,1645.0,1672.0,1724164500.0,0.4677574590952839,1232.0987654320988,76.0,6.0,46.0,60.0,22.0,8.0,13.0,75.0,22.0,72.0,112.0,2.0,2.0,50.0,0.0,11.0,35.0,172.0,3.0,23.0,21.0,44.0,139.0,2.0,6.0,252.0,3.0,188.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,27.0,2024-08-20 14:35:00
4548,2001.0,saivignesh282005,4847.0,1373.0,1385.0,1724164500.0,0.5593607305936074,1080.408163265306,17.0,0.0,12.0,32.0,4.0,0.0,7.0,28.0,3.0,12.0,51.0,0.0,0.0,20.0,1.0,4.0,13.0,101.0,0.0,0.0,9.0,32.0,39.0,3.0,0.0,96.0,1.0,137.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2024-08-20 14:35:00
4967,2001.0,shreyk,3269.0,1494.0,1508.0,1724164500.0,0.4145758661887694,1187.0317002881843,94.0,6.0,58.0,90.0,27.0,11.0,35.0,123.0,27.0,79.0,155.0,1.0,1.0,77.0,0.0,17.0,50.0,219.0,1.0,25.0,31.0,68.0,200.0,4.0,7.0,361.0,11.0,318.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2024-08-20 14:35:00
4968,2003.0,shreyk,3844.0,1508.0,1503.0,1724596500.0,0.4160798122065727,1192.6657263751763,95.0,7.0,60.0,94.0,28.0,12.0,35.0,128.0,27.0,80.0,160.0,1.0,1.0,78.0,0.0,17.0,51.0,223.0,1.0,26.0,31.0,70.0,206.0,4.0,8.0,372.0,11.0,325.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,2024-08-25 14:35:00
7278,2003.0,sahilshile25,6677.0,1476.0,1430.0,1724596500.0,0.3724137931034483,1197.1875,104.0,8.0,50.0,92.0,38.0,16.0,21.0,102.0,41.0,82.0,137.0,0.0,2.0,67.0,0.0,11.0,36.0,220.0,2.0,27.0,23.0,57.0,135.0,4.0,5.0,297.0,16.0,267.0,9.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,-46.0,2024-08-25 14:35:00
317,2003.0,JustAGhost23,5953.0,1519.0,1473.0,1724596500.0,0.5725699067909454,1120.0934579439252,46.0,6.0,30.0,45.0,5.0,9.0,12.0,56.0,5.0,45.0,85.0,0.0,1.0,53.0,0.0,9.0,32.0,160.0,0.0,6.0,21.0,33.0,94.0,0.0,2.0,185.0,4.0,182.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,-46.0,2024-08-25 14:35:00
8054,2003.0,powervic08,426.0,1964.0,1986.0,1724596500.0,0.4378860672614962,1251.023890784983,89.0,7.0,56.0,91.0,37.0,13.0,15.0,93.0,27.0,67.0,125.0,1.0,7.0,75.0,0.0,13.0,35.0,189.0,1.0,26.0,39.0,54.0,131.0,6.0,6.0,260.0,15.0,261.0,8.0,3.0,1.0,2.0,0.0,0.0,26.0,2.0,4.0,22.0,2024-08-25 14:35:00
5904,2003.0,riteshfyi,7051.0,1085.0,1137.0,1724596500.0,0.4834123222748815,1160.7843137254902,13.0,0.0,10.0,16.0,3.0,1.0,4.0,21.0,1.0,12.0,19.0,0.0,0.0,14.0,0.0,0.0,4.0,39.0,0.0,2.0,7.0,11.0,25.0,1.0,0.0,47.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2024-08-25 14:35:00
937,2003.0,alexztv,11696.0,1568.0,1448.0,1724596500.0,0.4788732394366197,1017.3758865248228,24.0,3.0,19.0,23.0,10.0,4.0,10.0,42.0,7.0,25.0,45.0,1.0,0.0,41.0,0.0,8.0,10.0,124.0,1.0,5.0,12.0,22.0,65.0,0.0,1.0,93.0,3.0,106.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-120.0,2024-08-25 14:35:00
7408,2003.0,Yash_2310,4951.0,1376.0,1383.0,1724596500.0,0.5589041095890411,1039.4088669950738,28.0,0.0,11.0,17.0,3.0,0.0,12.0,31.0,3.0,17.0,42.0,0.0,0.0,19.0,0.0,5.0,10.0,70.0,1.0,1.0,4.0,16.0,55.0,3.0,2.0,115.0,2.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2024-08-25 14:35:00
3029,2003.0,_Gawd_,6646.0,1753.0,1646.0,1724596500.0,0.4801362088535755,1709.767662399241,484.0,61.0,195.0,374.0,197.0,56.0,46.0,304.0,182.0,462.0,482.0,1.0,73.0,152.0,12.0,57.0,211.0,484.0,35.0,164.0,196.0,338.0,439.0,18.0,72.0,739.0,65.0,884.0,65.0,7.0,19.0,10.0,4.0,7.0,4.0,23.0,3.0,-107.0,2024-08-25 14:35:00
5669,2003.0,failure_,1185.0,1672.0,1712.0,1724596500.0,0.4683065279091769,1238.989898989899,76.0,7.0,47.0,63.0,24.0,9.0,14.0,78.0,23.0,76.0,115.0,2.0,2.0,50.0,0.0,11.0,35.0,175.0,3.0,24.0,21.0,44.0,142.0,2.0,8.0,258.0,3.0,191.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,40.0,2024-08-25 14:35:00
5151,2003.0,Altak,8168.0,1434.0,1378.0,1724596500.0,0.6273062730627307,888.036809815951,26.0,2.0,14.0,12.0,3.0,1.0,8.0,37.0,1.0,12.0,62.0,1.0,2.0,53.0,0.0,5.0,11.0,183.0,0.0,4.0,8.0,19.0,42.0,2.0,1.0,122.0,1.0,128.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,2.0,-56.0,2024-08-25 14:35:00
1686,2003.0,hnust_huangjiaxing,3604.0,1517.0,1515.0,1724596500.0,0.4862637362637362,1181.6129032258063,37.0,3.0,25.0,38.0,13.0,5.0,12.0,59.0,14.0,40.0,81.0,0.0,0.0,34.0,0.0,7.0,18.0,132.0,0.0,7.0,11.0,29.0,75.0,3.0,2.0,163.0,6.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2024-08-25 14:35:00
4865,2003.0,piyush_pransukhka,54.0,1997.0,2116.0,1724596500.0,0.5602033741622371,1546.3098834700045,523.0,84.0,199.0,317.0,253.0,97.0,50.0,337.0,242.0,454.0,517.0,3.0,44.0,195.0,3.0,42.0,181.0,591.0,21.0,209.0,171.0,261.0,526.0,9.0,51.0,915.0,62.0,901.0,62.0,17.0,14.0,18.0,8.0,12.0,10.0,15.0,0.0,119.0,2024-08-25 14:35:00
84,2003.0,dsogari,6097.0,1288.0,1298.0,1724596500.0,0.5426829268292683,1855.1336146272856,274.0,92.0,128.0,115.0,72.0,31.0,11.0,141.0,44.0,270.0,242.0,0.0,0.0,80.0,11.0,45.0,22.0,176.0,44.0,50.0,104.0,86.0,95.0,3.0,20.0,312.0,6.0,281.0,39.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,2024-08-25 14:35:00
7692,2003.0,dhruvpansuriya05,8694.0,1137.0,1147.0,1724596500.0,0.4416826003824092,1073.3624454148471,29.0,0.0,24.0,19.0,3.0,0.0,9.0,43.0,2.0,25.0,51.0,1.0,1.0,27.0,0.0,4.0,10.0,92.0,1.0,1.0,12.0,21.0,38.0,1.0,1.0,106.0,1.0,105.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,10.0,2024-08-25 14:35:00
1264,2003.0,sury666,7492.0,1050.0,1105.0,1724596500.0,0.4297029702970297,951.3888888888888,17.0,1.0,9.0,13.0,3.0,3.0,4.0,27.0,1.0,15.0,53.0,0.0,0.0,36.0,0.0,5.0,9.0,99.0,0.0,2.0,6.0,11.0,45.0,2.0,1.0,81.0,1.0,82.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,55.0,2024-08-25 14:35:00
1758,2003.0,outwitter,3062.0,1435.0,1468.0,1724596500.0,0.31629392971246,1142.9292929292928,26.0,3.0,18.0,22.0,6.0,5.0,8.0,42.0,8.0,24.0,42.0,0.0,0.0,19.0,0.0,4.0,10.0,63.0,0.0,9.0,2.0,12.0,65.0,0.0,1.0,103.0,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2024-08-25 14:35:00
6798,2003.0,_AdiYadav_,341.0,1704.0,1813.0,1724596500.0,0.5561167227833894,1451.0595358224016,230.0,20.0,95.0,153.0,88.0,34.0,40.0,164.0,74.0,191.0,230.0,3.0,6.0,94.0,2.0,19.0,76.0,273.0,3.0,77.0,51.0,96.0,265.0,9.0,19.0,470.0,18.0,412.0,25.0,8.0,7.0,6.0,1.0,3.0,6.0,1.0,0.0,109.0,2024-08-25 14:35:00
58,2003.0,MrBruceWayne,2476.0,1540.0,1561.0,1724596500.0,0.4544095665171898,1114.074074074074,32.0,3.0,18.0,17.0,19.0,9.0,4.0,38.0,15.0,28.0,58.0,0.0,0.0,31.0,0.0,8.0,6.0,111.0,0.0,11.0,12.0,18.0,42.0,0.0,1.0,112.0,6.0,103.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2024-08-25 14:35:00
6335,2003.0,AryRDW,486.0,2057.0,2049.0,1724596500.0,0.4164185452998724,1320.0,158.0,19.0,76.0,128.0,71.0,36.0,35.0,149.0,62.0,160.0,194.0,1.0,5.0,81.0,1.0,24.0,68.0,301.0,2.0,50.0,52.0,81.0,270.0,6.0,25.0,498.0,17.0,401.0,17.0,9.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,-8.0,2024-08-25 14:35:00
4738,2003.0,shu,3554.0,1491.0,1497.0,1724596500.0,0.5994397759103641,1136.9668246445497,26.0,2.0,21.0,28.0,15.0,4.0,9.0,34.0,12.0,29.0,50.0,0.0,0.0,32.0,0.0,3.0,11.0,73.0,0.0,10.0,6.0,13.0,45.0,4.0,6.0,116.0,2.0,72.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2024-08-25 14:35:00
812,2003.0,niranjanrajeev25,1029.0,1499.0,1598.0,1724596500.0,0.3866506313890559,1193.4477379095165,96.0,5.0,40.0,62.0,42.0,15.0,25.0,96.0,48.0,58.0,119.0,1.0,3.0,61.0,0.0,10.0,34.0,202.0,3.0,31.0,33.0,58.0,153.0,4.0,10.0,301.0,19.0,247.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,2024-08-25 14:35:00
1571,2003.0,DerrickLo,681.0,1955.0,1954.0,1724596500.0,0.4194200944032367,1570.2265372168283,142.0,22.0,43.0,69.0,53.0,27.0,24.0,81.0,62.0,112.0,137.0,0.0,16.0,65.0,2.0,21.0,40.0,156.0,11.0,54.0,55.0,64.0,153.0,2.0,10.0,246.0,17.0,245.0,16.0,7.0,4.0,2.0,5.0,1.0,5.0,3.0,1.0,-1.0,2024-08-25 14:35:00
3661,2003.0,Toufik,7266.0,1476.0,1422.0,1724596500.0,0.5876777251184834,1199.25705794948,190.0,16.0,109.0,161.0,72.0,30.0,40.0,225.0,62.0,184.0,288.0,2.0,3.0,149.0,0.0,22.0,72.0,457.0,2.0,42.0,47.0,135.0,276.0,10.0,9.0,606.0,19.0,502.0,20.0,3.0,1.0,6.0,0.0,9.0,12.0,1.0,1.0,-54.0,2024-08-25 14:35:00
2260,2003.0,Drawchill,335.0,1770.0,1861.0,1724596500.0,0.3879310344827586,1317.7777777777778,7.0,0.0,5.0,9.0,3.0,2.0,3.0,4.0,3.0,14.0,12.0,1.0,0.0,5.0,0.0,1.0,3.0,14.0,0.0,1.0,0.0,8.0,11.0,2.0,0.0,19.0,0.0,21.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2024-08-25 14:35:00
3387,2003.0,Amirmohammad.B,3203.0,1507.0,1517.0,1724596500.0,0.3237759153065725,1167.5862068965516,116.0,5.0,36.0,94.0,62.0,21.0,13.0,89.0,50.0,52.0,121.0,0.0,11.0,64.0,0.0,6.0,26.0,302.0,3.0,34.0,22.0,60.0,83.0,3.0,2.0,224.0,25.0,249.0,4.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,10.0,2024-08-25 14:35:00
6096,2003.0,P.Enis,12826.0,973.0,1004.0,1724596500.0,0.4,820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2024-08-25 14:35:00
1490,2003.0,Linear_B,212.0,2037.0,2077.0,1724596500.0,0.6072727272727273,1305.625,27.0,8.0,13.0,21.0,12.0,5.0,7.0,16.0,14.0,28.0,53.0,0.0,0.0,14.0,0.0,5.0,16.0,55.0,0.0,14.0,8.0,20.0,44.0,0.0,5.0,87.0,3.0,67.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,2024-08-25 14:35:00
5571,2003.0,limabeans,1463.0,1805.0,1795.0,1724596500.0,0.4977015268428829,1615.5189620758483,1342.0,134.0,420.0,825.0,549.0,207.0,137.0,812.0,587.0,1088.0,1120.0,3.0,78.0,505.0,9.0,122.0,367.0,1808.0,60.0,407.0,381.0,582.0,1217.0,37.0,114.0,2217.0,144.0,2014.0,96.0,35.0,32.0,32.0,20.0,15.0,37.0,17.0,5.0,-10.0,2024-08-25 14:35:00
6950,2003.0,cwal,10559.0,1665.0,1535.0,1724596500.0,0.7121212121212122,1144.6808510638298,6.0,0.0,3.0,5.0,2.0,0.0,2.0,2.0,1.0,5.0,9.0,0.0,0.0,5.0,0.0,1.0,2.0,21.0,0.0,2.0,4.0,3.0,13.0,1.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,2024-08-25 14:35:00
18,2003.0,gaiercop,4465.0,1470.0,1462.0,1724596500.0,0.3204633204633205,1169.5121951219512,12.0,1.0,10.0,16.0,3.0,2.0,3.0,15.0,2.0,15.0,22.0,1.0,0.0,8.0,0.0,1.0,4.0,29.0,0.0,2.0,4.0,4.0,19.0,2.0,4.0,41.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,2024-08-25 14:35:00
8232,2003.0,chandler1837,9235.0,1449.0,1377.0,1724596500.0,0.5014528850145289,1332.9177057356608,215.0,8.0,89.0,129.0,94.0,31.0,28.0,185.0,94.0,157.0,271.0,2.0,8.0,87.0,2.0,25.0,69.0,387.0,6.0,52.0,48.0,120.0,335.0,7.0,14.0,576.0,29.0,470.0,17.0,9.0,5.0,5.0,1.0,4.0,0.0,1.0,0.0,-72.0,2024-08-25 14:35:00
1821,2003.0,tranhoangson,710.0,1939.0,1940.0,1724596500.0,0.4027777777777778,1609.6385542168675,15.0,5.0,3.0,13.0,5.0,3.0,5.0,14.0,6.0,26.0,22.0,1.0,1.0,4.0,0.0,1.0,5.0,19.0,0.0,10.0,5.0,7.0,28.0,0.0,3.0,29.0,5.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-25 14:35:00
5042,2003.0,Curry999,4668.0,1205.0,1266.0,1724596500.0,0.305,1093.9130434782608,16.0,0.0,6.0,19.0,5.0,0.0,5.0,19.0,3.0,11.0,31.0,0.0,0.0,8.0,0.0,2.0,7.0,46.0,0.0,3.0,6.0,9.0,31.0,3.0,2.0,70.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,2024-08-25 14:35:00
318,2007.0,JustAGhost23,2240.0,1473.0,1502.0,1725028500.0,0.572538860103627,1121.590909090909,47.0,6.0,33.0,48.0,5.0,9.0,13.0,61.0,5.0,47.0,86.0,0.0,1.0,55.0,0.0,10.0,33.0,164.0,0.0,6.0,21.0,34.0,97.0,0.0,2.0,194.0,4.0,187.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,29.0,2024-08-30 14:35:00
